TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.HelpFormatter,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,158,0.3,2,140,2406,272083,1774214299755,0.896551724137931,111111111111111111111111111110000000000001111111111111111111001111111111111111111111001111111111111111111111111111111111111110111110111111111111111111111111111111111111111111111101111111111111000011111111110010011111111111111111111111111111111111111111111111111,0.8121546961325967,1111111111111111111111111111111111111111111111111111110001110110000000000111111111111100011101111111101111011111111111101111011011000111111011011101111111111111111100000111111111111,1.0,111111111111111111111111111111111111111111111111111111,8,1,45,5,0.8821292775665399,1111111111111111110001111111100000000011111111111111111111111111111111111111111111111011111111111111111111111111111101111001111111111111111111111111111111101000011111111111111111110111111100111111111111111111111110000000000000000000111111111111111111111111111111111111111111111111011111111010111111110101111111111111111111111111001000111111111111111111111111111111111111111111111110111111111111111011111111111111111111111111111111111111111111111100000011111111111111111111111111111111111111111111111111110111111111111111111111,0.6727272727272727,1111101101110100111100101101100100101011101101110111111,0.98,11111111111111111111111111111111111111111111111110,0.98,11111111111111111111111111111111111111111111111110,0.8011049723756906,1111111111111111111111111111111111111111111111111111000111101110000000000111111111111010011011111111101101111111111111111010111010001111111010111011111111011111111010000101111111111
